UUT_KERNEL,AIE_VARIANT,DATA_TYPE,DIM_ROWS,DIM_COLS,NUM_FRAMES,CASC_LEN,DIM_A_LEADING,DIM_Q_LEADING,DIM_R_LEADING,COMPILE,SIM,FUNC,Latency_first (ns),Latency (ns),Throughput (MSa/s),Initation Interval_avg (ns),cycleCountAvg,throughputCycleCount (MSa/s),NUM_BANKS,NUM_AIE,NUM_CORES,NUM_TILES,DATA_MEMORY,PROGRAM_MEMORY
qrd,2,float,560,8,6,3,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,148,12,4,7,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,168,24,8,2,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,36,16,4,4,1,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,80,12,1,2,0,0,0,default,default,default,,,,,,,,,,,,
qrd,22,cfloat,224,24,2,5,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,16,8,4,3,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,128,20,2,4,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,416,4,5,4,0,0,0,default,default,default,,,,,,,,,,,,
qrd,22,float,704,32,2,5,1,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,176,24,7,10,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,400,12,4,4,0,0,0,default,default,default,,,,,,,,,,,,
qrd,22,cfloat,384,32,1,10,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,32,28,8,2,1,0,0,default,default,default,,,,,,,,,,,,
qrd,22,float,144,64,8,7,1,0,0,default,default,default,,,,,,,,,,,,
qrd,22,float,816,128,1,10,1,0,0,default,default,default,,,,,,,,,,,,
qrd,22,float,96,16,8,6,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,104,104,7,5,1,0,0,default,default,default,,,,,,,,,,,,
qrd,1,float,112,24,3,10,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,20,12,3,7,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,64,20,3,2,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,128,24,2,1,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,392,24,5,3,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,596,4,8,4,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,20,16,4,2,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,84,16,3,5,0,0,0,default,default,default,,,,,,,,,,,,
qrd,22,float,448,32,5,8,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,180,40,1,4,1,0,0,default,default,default,,,,,,,,,,,,
qrd,22,float,768,16,4,3,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,144,48,8,6,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,512,4,8,2,1,0,0,default,default,default,,,,,,,,,,,,
qrd,1,float,160,40,2,2,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,616,12,2,9,1,0,0,default,default,default,,,,,,,,,,,,
qrd,1,float,208,104,2,10,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,792,8,6,4,1,0,0,default,default,default,,,,,,,,,,,,
qrd,22,cfloat,32,24,1,10,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,100,8,4,6,1,0,0,default,default,default,,,,,,,,,,,,
qrd,1,float,200,88,4,9,1,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,20,4,4,3,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,float,160,64,2,4,0,0,0,default,default,default,,,,,,,,,,,,
qrd,22,float,64,64,4,3,1,0,0,default,default,default,,,,,,,,,,,,
qrd,1,float,832,24,1,8,0,0,0,default,default,default,,,,,,,,,,,,
qrd,22,float,192,48,3,2,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,112,8,8,2,1,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,316,52,1,6,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,64,24,8,4,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,48,12,3,9,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,360,112,2,5,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,408,12,8,5,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,112,80,2,7,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,36,16,1,5,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,float,280,64,3,8,0,0,0,default,default,default,,,,,,,,,,,,
qrd,22,float,96,96,1,3,0,0,0,default,default,default,,,,,,,,,,,,
qrd,22,cfloat,72,32,4,6,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,108,32,1,7,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,52,24,7,10,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,180,8,4,3,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,40,12,8,1,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,56,4,8,3,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,20,16,5,5,0,0,0,default,default,default,,,,,,,,,,,,
qrd,22,float,64,64,4,5,1,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,760,4,1,3,0,0,0,default,default,default,,,,,,,,,,,,
qrd,22,float,224,16,2,9,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,104,8,1,3,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,56,20,8,2,1,0,0,default,default,default,,,,,,,,,,,,
qrd,22,cfloat,448,40,4,9,0,0,0,default,default,default,,,,,,,,,,,,
qrd,22,float,32,16,4,1,1,0,0,default,default,default,,,,,,,,,,,,
qrd,1,float,72,48,1,3,1,0,0,default,default,default,,,,,,,,,,,,
qrd,1,float,208,24,1,1,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,44,44,2,1,1,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,44,12,1,1,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,212,28,6,5,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,140,12,4,2,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,float,32,24,3,3,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,208,16,8,3,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,384,4,3,3,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,32,4,1,1,0,0,0,default,default,default,,,,,,,,,,,,
qrd,22,float,576,16,3,8,1,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,48,12,6,9,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,24,12,5,9,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,64,64,2,7,1,0,0,default,default,default,,,,,,,,,,,,
qrd,1,float,184,144,2,10,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,84,20,6,6,1,0,0,default,default,default,,,,,,,,,,,,
qrd,1,float,32,24,2,3,0,0,0,default,default,default,,,,,,,,,,,,
qrd,22,float,48,32,6,5,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,float,88,8,3,3,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,256,68,4,10,1,0,0,default,default,default,,,,,,,,,,,,
qrd,22,cfloat,416,16,6,5,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,float,64,32,4,10,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,256,136,4,9,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,24,16,3,8,0,0,0,default,default,default,,,,,,,,,,,,
qrd,22,float,32,32,3,2,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,48,32,1,1,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,128,96,4,3,1,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,28,12,8,1,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,32,16,7,6,1,0,0,default,default,default,,,,,,,,,,,,
qrd,22,cfloat,152,112,1,4,1,0,0,default,default,default,,,,,,,,,,,,
qrd,1,float,448,80,1,8,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,124,12,2,3,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,20,20,5,8,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,44,16,7,7,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,40,16,3,2,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,76,52,7,8,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,104,16,8,1,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,84,32,2,10,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,48,16,3,1,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,404,12,3,3,0,0,0,default,default,default,,,,,,,,,,,,
qrd,22,cfloat,208,56,3,6,1,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,252,32,3,9,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,60,12,8,6,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,152,32,3,1,0,0,0,default,default,default,,,,,,,,,,,,
qrd,22,cfloat,80,24,3,2,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,792,12,2,5,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,116,4,3,3,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,88,20,5,8,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,1024,8,2,2,0,0,0,default,default,default,,,,,,,,,,,,
qrd,22,float,64,16,5,1,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,float,560,32,3,7,0,0,0,default,default,default,,,,,,,,,,,,
qrd,22,float,352,48,2,7,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,float,24,16,1,4,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,208,36,4,5,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,40,40,2,7,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,128,128,2,5,0,0,0,default,default,default,,,,,,,,,,,,
qrd,22,float,80,16,2,4,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,132,12,5,1,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,248,40,2,2,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,336,12,2,1,0,0,0,default,default,default,,,,,,,,,,,,
qrd,22,cfloat,136,16,4,8,1,0,0,default,default,default,,,,,,,,,,,,
qrd,22,float,640,48,5,10,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,44,8,8,6,0,0,0,default,default,default,,,,,,,,,,,,
qrd,22,cfloat,64,64,8,6,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,140,28,3,7,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,20,20,8,2,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,84,56,2,2,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,416,4,3,1,0,0,0,default,default,default,,,,,,,,,,,,
qrd,22,cfloat,168,24,3,4,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,40,12,1,4,1,0,0,default,default,default,,,,,,,,,,,,
qrd,1,float,32,24,8,3,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,64,12,2,3,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,512,40,8,10,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,280,20,3,5,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,120,64,8,5,0,0,0,default,default,default,,,,,,,,,,,,
qrd,22,float,64,32,8,1,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,60,40,4,2,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,152,96,6,10,1,0,0,default,default,default,,,,,,,,,,,,
qrd,22,float,224,32,5,10,0,0,0,default,default,default,,,,,,,,,,,,
qrd,22,cfloat,80,24,6,4,0,0,0,default,default,default,,,,,,,,,,,,
qrd,22,float,80,16,2,1,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,816,112,1,6,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,80,68,8,10,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,160,48,5,7,1,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,28,16,8,4,0,0,0,default,default,default,,,,,,,,,,,,
qrd,22,cfloat,192,24,2,2,1,0,0,default,default,default,,,,,,,,,,,,
qrd,22,float,144,16,3,6,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,872,24,1,2,1,0,0,default,default,default,,,,,,,,,,,,
qrd,22,float,96,32,5,3,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,120,16,2,1,1,0,0,default,default,default,,,,,,,,,,,,
qrd,1,float,688,24,4,10,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,float,88,16,4,4,0,0,0,default,default,default,,,,,,,,,,,,
qrd,22,float,288,160,1,3,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,1024,20,2,10,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,float,48,48,5,7,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,24,24,1,1,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,76,64,4,10,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,60,24,4,7,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,12,8,3,5,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,88,88,8,6,0,0,0,default,default,default,,,,,,,,,,,,
qrd,22,cfloat,168,72,4,8,1,0,0,default,default,default,,,,,,,,,,,,
qrd,22,cfloat,216,136,1,6,1,0,0,default,default,default,,,,,,,,,,,,
qrd,1,float,1016,40,1,5,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,264,72,2,8,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,376,64,4,6,1,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,112,52,2,9,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,112,20,3,4,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,76,44,5,7,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,136,116,4,8,1,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,24,20,6,3,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,556,8,4,5,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,400,24,1,7,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,136,72,5,5,1,0,0,default,default,default,,,,,,,,,,,,
qrd,22,cfloat,128,56,7,10,0,0,0,default,default,default,,,,,,,,,,,,
qrd,22,float,128,96,3,7,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,float,88,40,5,10,1,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,72,12,4,7,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,108,20,1,4,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,float,872,8,4,4,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,180,20,1,6,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,32,12,8,7,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,132,12,1,3,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,768,48,2,7,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,48,36,5,3,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,280,8,8,8,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,40,32,8,4,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,392,40,4,4,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,36,16,1,1,0,0,0,default,default,default,,,,,,,,,,,,
qrd,22,float,112,32,5,9,1,0,0,default,default,default,,,,,,,,,,,,
qrd,1,float,256,16,6,10,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,24,8,3,6,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,140,12,6,2,0,0,0,default,default,default,,,,,,,,,,,,
qrd,22,cfloat,40,24,8,7,1,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,112,12,4,9,0,0,0,default,default,default,,,,,,,,,,,,
qrd,22,float,512,64,5,10,1,0,0,default,default,default,,,,,,,,,,,,
qrd,22,cfloat,264,80,3,10,1,0,0,default,default,default,,,,,,,,,,,,
qrd,1,float,200,32,7,7,1,0,0,default,default,default,,,,,,,,,,,,
qrd,1,float,72,8,7,3,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,80,80,6,7,1,0,0,default,default,default,,,,,,,,,,,,
qrd,1,float,104,64,4,8,1,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,108,36,2,5,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,328,48,2,3,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,176,72,7,10,1,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,544,12,3,6,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,64,8,5,3,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,72,24,6,1,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,256,40,4,3,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,120,112,6,7,1,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,332,20,1,3,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,188,20,3,10,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,124,12,1,1,0,0,0,default,default,default,,,,,,,,,,,,
qrd,22,cfloat,184,176,1,5,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,316,12,2,2,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,float,144,144,1,10,1,0,0,default,default,default,,,,,,,,,,,,
qrd,1,float,96,16,1,1,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,80,16,5,10,0,0,0,default,default,default,,,,,,,,,,,,
qrd,22,cfloat,632,48,1,6,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,164,12,5,3,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,924,20,2,5,1,0,0,default,default,default,,,,,,,,,,,,
qrd,1,float,72,8,2,3,1,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,104,12,5,3,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,float,48,8,3,2,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,28,20,1,7,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,296,12,5,3,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,80,68,1,7,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,float,48,8,1,3,1,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,64,52,3,3,0,0,0,default,default,default,,,,,,,,,,,,
qrd,22,cfloat,40,32,4,9,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,88,12,3,2,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,40,20,8,3,0,0,0,default,default,default,,,,,,,,,,,,
qrd,22,float,688,112,1,8,1,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,100,20,2,8,0,0,0,default,default,default,,,,,,,,,,,,
qrd,22,float,256,16,2,2,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,272,16,3,3,1,0,0,default,default,default,,,,,,,,,,,,
qrd,1,float,192,24,2,7,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,440,4,6,3,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,64,20,4,1,1,0,0,default,default,default,,,,,,,,,,,,
qrd,22,float,144,128,1,7,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,40,40,1,2,1,0,0,default,default,default,,,,,,,,,,,,
qrd,1,float,256,24,1,10,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,64,28,4,3,0,0,0,default,default,default,,,,,,,,,,,,
qrd,22,float,400,160,1,6,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,48,8,5,4,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,60,24,1,2,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,216,12,7,5,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,376,152,2,9,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,136,48,8,4,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,20,20,3,4,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,68,16,6,3,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,872,8,3,3,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,76,16,5,6,1,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,368,4,2,2,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,508,12,4,3,1,0,0,default,default,default,,,,,,,,,,,,
qrd,22,float,64,32,5,1,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,432,56,2,3,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,124,92,1,4,0,0,0,default,default,default,,,,,,,,,,,,
qrd,22,cfloat,16,8,1,2,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,1020,12,5,10,1,0,0,default,default,default,,,,,,,,,,,,
qrd,22,cfloat,136,32,2,2,1,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,760,8,5,8,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,996,12,1,5,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,float,368,16,3,6,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,184,176,3,6,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,52,12,4,5,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,144,36,3,2,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,140,12,3,1,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,836,36,1,10,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,900,12,3,4,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,48,4,3,1,1,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,612,12,1,4,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,84,44,2,6,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,600,216,1,8,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,24,16,2,1,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,536,12,7,10,1,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,384,16,1,10,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,80,56,4,2,1,0,0,default,default,default,,,,,,,,,,,,
qrd,22,float,32,32,1,1,1,0,0,default,default,default,,,,,,,,,,,,
qrd,1,float,824,32,1,5,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,296,20,7,8,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,780,20,1,6,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,12,4,2,2,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,1024,12,2,6,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,832,16,1,4,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,112,24,4,5,1,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,800,24,2,10,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,420,4,1,3,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,296,12,8,7,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,416,104,1,4,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,float,160,8,1,5,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,512,160,1,5,1,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,456,28,1,5,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,432,56,4,9,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,68,12,6,5,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,36,16,6,1,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,168,16,1,1,1,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,124,48,5,10,0,0,0,default,default,default,,,,,,,,,,,,
qrd,22,cfloat,16,8,2,6,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,432,20,4,6,0,0,0,default,default,default,,,,,,,,,,,,
qrd,22,cfloat,40,16,4,10,0,0,0,default,default,default,,,,,,,,,,,,
qrd,22,float,64,32,5,2,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,160,40,2,1,0,0,0,default,default,default,,,,,,,,,,,,
qrd,22,float,272,80,1,4,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,120,20,5,2,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,88,28,4,2,1,0,0,default,default,default,,,,,,,,,,,,
qrd,1,float,104,24,6,8,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,40,40,1,10,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,388,20,1,1,0,0,0,default,default,default,,,,,,,,,,,,
qrd,22,cfloat,200,72,1,5,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,88,40,1,5,1,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,512,8,4,1,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,28,20,5,6,1,0,0,default,default,default,,,,,,,,,,,,
qrd,22,float,208,128,3,8,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,float,520,16,2,10,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,40,40,8,3,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,12,8,2,2,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,12,8,1,6,1,0,0,default,default,default,,,,,,,,,,,,
qrd,1,float,488,72,1,6,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,360,4,8,3,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,float,152,16,8,2,0,0,0,default,default,default,,,,,,,,,,,,
qrd,2,cfloat,12,4,1,1,0,0,0,default,default,default,,,,,,,,,,,,
qrd,22,cfloat,88,24,4,4,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,12,8,1,1,0,0,0,default,default,default,,,,,,,,,,,,
qrd,1,cfloat,492,4,3,2,0,0,0,default,default,default,,,,,,,,,,,,
